ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,neighborhood
11853966,JC427816,09/10/2019 04:19:00 PM,043XX W ADAMS ST,2014,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),VEHICLE NON-COMMERCIAL,True,False,1115,11,28,26,18,1147592.0,1898661.0,2019,07/30/2020 03:41:40 PM,41.877882222,-87.73354419,"(41.877882222, -87.73354419)",Garfield Park
11824282,JC428439,09/10/2019 04:15:00 PM,038XX S DR MARTIN LUTHER KING JR DR,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,False,False,212,2,4,35,06,1179489.0,1879516.0,2019,09/17/2019 03:49:10 PM,41.824675709,-87.617013434,"(41.824675709, -87.617013434)",Douglas
11823644,JC427809,09/10/2019 04:15:00 PM,009XX E 133RD ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,True,True,533,5,9,54,08B,1185413.0,1817294.0,2019,09/17/2019 03:49:10 PM,41.653794365,-87.597232861,"(41.653794365, -87.597232861)",Riverdale
11823918,JC427810,09/10/2019 04:14:00 PM,014XX E 72ND PL,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,ALLEY,True,False,324,3,8,43,15,1187097.0,1857211.0,2019,09/17/2019 03:49:10 PM,41.763291654,-87.589810116,"(41.763291654, -87.589810116)",South Shore
11823764,JC427934,09/10/2019 04:14:00 PM,045XX W WASHINGTON BLVD,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,SIDEWALK,False,False,1113,11,28,26,04B,1146210.0,1900113.0,2019,09/17/2019 03:49:10 PM,41.881893071,-87.73858166,"(41.881893071, -87.73858166)",Garfield Park
11824056,JC427770,09/10/2019 04:12:00 PM,026XX E 79TH ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,SMALL RETAIL STORE,False,False,422,4,7,46,04A,1195379.0,1853104.0,2019,09/17/2019 03:49:10 PM,41.751821289,-87.559590955,"(41.751821289, -87.559590955)",South Shore
11823671,JC427753,09/10/2019 04:10:00 PM,043XX N CENTRAL AVE,1330,CRIMINAL TRESPASS,TO LAND,CURRENCY EXCHANGE,False,False,1624,16,38,15,26,1138222.0,1928511.0,2019,09/17/2019 03:49:10 PM,41.959968532,-87.7672255,"(41.959968532, -87.7672255)",Portage Park
11831420,JC437017,09/10/2019 04:06:00 PM,036XX N BROADWAY,0560,ASSAULT,SIMPLE,CTA BUS,False,False,1925,19,46,6,08A,1170844.0,1924239.0,2019,09/20/2019 03:52:43 PM,41.947591992,-87.64741769,"(41.947591992, -87.64741769)",Lake View
11823738,JC427829,09/10/2019 04:03:00 PM,001XX N WELLS ST,0470,PUBLIC PEACE VIOLATION,RECKLESS CONDUCT,CTA PLATFORM,True,False,122,1,42,32,24,1174700.0,1901636.0,2019,09/17/2019 03:49:10 PM,41.88548283,-87.633921684,"(41.88548283, -87.633921684)",Loop
11824803,JC427884,09/10/2019 04:00:00 PM,053XX S CALUMET AVE,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),False,False,231,2,3,40,06,1179390.0,1869665.0,2019,09/17/2019 03:49:10 PM,41.797645999,-87.617677592,"(41.797645999, -87.617677592)",Washington Park
11834306,JC440439,09/10/2019 04:00:00 PM,077XX S ALBANY AVE,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,RESIDENCE,False,False,835,8,18,70,02,1157055.0,1853075.0,2019,03/23/2020 03:40:56 PM,41.752601647,-87.700031771,"(41.752601647, -87.700031771)",Ashburn
11824099,JC428281,09/10/2019 04:00:00 PM,064XX S DR MARTIN LUTHER KING JR DR,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT/GARAGE(NON.RESID.),False,False,312,3,20,69,07,1180026.0,1862452.0,2019,09/17/2019 03:49:10 PM,41.777838294,-87.615566126,"(41.777838294, -87.615566126)",Grand Crossing
11824875,JC429015,09/10/2019 04:00:00 PM,065XX S MORGAN ST,0320,ROBBERY,STRONGARM - NO WEAPON,RESIDENCE,True,False,724,7,6,68,03,1170767.0,1861528.0,2019,10/09/2019 03:44:47 PM,41.775509784,-87.649536644,"(41.775509784, -87.649536644)",Englewood
11823967,JC427844,09/10/2019 04:00:00 PM,065XX S SEELEY AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,"SCHOOL, PUBLIC, GROUNDS",False,True,726,7,16,67,26,1163823.0,1861206.0,2019,09/07/2021 03:41:02 PM,41.774774867,-87.675001677,"(41.774774867, -87.675001677)",Englewood
11823660,JC427786,09/10/2019 04:00:00 PM,0000X E CHICAGO AVE,0460,BATTERY,SIMPLE,SIDEWALK,False,False,1833,18,42,8,08B,1176365.0,1905732.0,2019,09/17/2019 03:49:10 PM,41.896685066,-87.627683859,"(41.896685066, -87.627683859)",Rush & Division
11824227,JC427878,09/10/2019 04:00:00 PM,073XX S EAST END AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,APARTMENT,False,False,324,3,8,43,04A,1188807.0,1856674.0,2019,09/17/2019 03:49:10 PM,41.761777349,-87.583559886,"(41.761777349, -87.583559886)",South Shore
11823652,JC427805,09/10/2019 04:00:00 PM,079XX S HALSTED ST,031A,ROBBERY,ARMED: HANDGUN,CTA BUS STOP,False,False,621,6,17,71,03,1172343.0,1852312.0,2019,09/17/2019 03:49:10 PM,41.750185415,-87.644029945,"(41.750185415, -87.644029945)",Auburn Gresham
11990909,JD163671,09/10/2019 04:00:00 PM,096XX S EMERALD AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,2223,22,21,73,11,1173008.0,1840879.0,2019,02/28/2020 03:40:24 PM,41.71879707,-87.641929654,"(41.71879707, -87.641929654)",Washington Heights
11823980,JC428134,09/10/2019 04:00:00 PM,043XX W ARMITAGE AVE,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,RESTAURANT,False,False,2534,25,35,20,10,1146937.0,1912931.0,2019,09/17/2019 03:49:10 PM,41.917053178,-87.735584156,"(41.917053178, -87.735584156)",Hermosa
11826071,JC430593,09/10/2019 04:00:00 PM,063XX N BELL AVE,1156,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,APARTMENT,False,False,2413,24,50,2,11,1160164.0,1942024.0,2019,09/17/2019 03:49:10 PM,41.996622677,-87.686180824,"(41.996622677, -87.686180824)",West Ridge
11823860,JC427968,09/10/2019 04:00:00 PM,043XX S HONORE ST,0498,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,RESIDENCE,True,True,924,9,15,61,04B,1164741.0,1875951.0,2019,09/17/2019 03:49:10 PM,41.815217629,-87.671220097,"(41.815217629, -87.671220097)",New City
11823664,JC427818,09/10/2019 04:00:00 PM,007XX E 68TH ST,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,STREET,False,False,321,3,20,42,15,1182145.0,1860082.0,2019,09/17/2019 03:49:10 PM,41.771285989,-87.607871194,"(41.771285989, -87.607871194)",Woodlawn
11824650,JC428910,09/10/2019 04:00:00 PM,051XX N BROADWAY,1305,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,OTHER,False,False,2033,20,47,3,14,1167389.0,1934168.0,2019,09/17/2019 03:49:10 PM,41.974912704,-87.659830482,"(41.974912704, -87.659830482)",Uptown
11823625,JC427791,09/10/2019 04:00:00 PM,042XX W 14TH ST,5131,OTHER OFFENSE,VIOLENT OFFENDER: ANNUAL REGISTRATION,STREET,True,False,1011,10,24,29,26,1148450.0,1893040.0,2019,09/17/2019 03:49:10 PM,41.862441036,-87.73053873,"(41.862441036, -87.73053873)",North Lawndale
11823615,JC427768,09/10/2019 03:58:00 PM,036XX W AUGUSTA BLVD,0820,THEFT,$500 AND UNDER,SIDEWALK,True,False,1112,11,27,23,06,1151757.0,1906420.0,2019,09/17/2019 03:49:10 PM,41.899092831,-87.71804694,"(41.899092831, -87.71804694)",Humboldt Park
11823743,JC427744,09/10/2019 03:52:00 PM,112XX S NORMAL AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,2233,22,34,49,06,1174971.0,1830348.0,2019,09/17/2019 03:49:10 PM,41.689854986,-87.635052626,"(41.689854986, -87.635052626)",Roseland
11823627,JC427755,09/10/2019 03:45:00 PM,037XX W LELAND AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,False,False,1723,17,35,14,15,1150613.0,1930973.0,2019,09/17/2019 03:49:10 PM,41.966490762,-87.721605386,"(41.966490762, -87.721605386)",Albany Park
11823800,JC427954,09/10/2019 03:45:00 PM,003XX N KEDZIE AVE,0420,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,SIDEWALK,False,False,1222,12,27,23,04B,1154979.0,1902330.0,2019,09/17/2019 03:49:10 PM,41.887805463,-87.706322353,"(41.887805463, -87.706322353)",Garfield Park
11824917,JC429356,09/10/2019 03:45:00 PM,017XX N WESTERN AVE,0890,THEFT,FROM BUILDING,RESIDENCE-GARAGE,False,False,1434,14,32,24,06,1160086.0,1911784.0,2019,09/17/2019 03:49:10 PM,41.913644076,-87.687306326,"(41.913644076, -87.687306326)",Wicker Park
11823593,JC427714,09/10/2019 03:43:00 PM,011XX S FRANCISCO AVE,2027,NARCOTICS,POSS: CRACK,ALLEY,True,False,1135,11,28,29,18,1157200.0,1894877.0,2019,09/17/2019 03:49:10 PM,41.867308877,-87.698368584,"(41.867308877, -87.698368584)",North Lawndale
11823645,JC427752,09/10/2019 03:37:00 PM,013XX W OHIO ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,"SCHOOL, PUBLIC, BUILDING",True,False,1215,12,1,24,18,1167243.0,1904134.0,2019,09/17/2019 03:49:10 PM,41.892501034,-87.661233186,"(41.892501034, -87.661233186)",West Town
11823867,JC428111,09/10/2019 03:36:00 PM,055XX S WABASH AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,True,225,2,20,40,26,1177661.0,1868219.0,2019,09/07/2021 03:41:02 PM,41.793717362,-87.624061801,"(41.793717362, -87.624061801)",Washington Park
11838420,JC445566,09/10/2019 03:35:00 PM,008XX N FRANCISCO AVE,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,1211,12,26,24,06,1156896.0,1905588.0,2019,09/26/2019 03:40:11 PM,41.896707061,-87.699194062,"(41.896707061, -87.699194062)",Humboldt Park
11823688,JC427769,09/10/2019 03:31:00 PM,110XX S EMERALD AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,RESIDENCE,True,False,2233,22,34,49,15,1173280.0,1831667.0,2019,09/17/2019 03:49:10 PM,41.693511976,-87.641204594,"(41.693511976, -87.641204594)",Roseland
11842683,JC450602,09/10/2019 03:30:00 PM,070XX W HIGGINS AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,SMALL RETAIL STORE,False,False,1613,16,41,10,11,1128520.0,1935820.0,2019,10/02/2019 03:43:07 PM,41.980195536,-87.802728828,"(41.980195536, -87.802728828)",Norwood Park
11824634,JC428849,09/10/2019 03:30:00 PM,078XX S PHILLIPS AVE,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,421,4,7,43,06,1193886.0,1853559.0,2019,09/17/2019 03:49:10 PM,41.75310656,-87.565047114,"(41.75310656, -87.565047114)",South Shore
11823699,JC427710,09/10/2019 03:30:00 PM,049XX W SCHUBERT AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,False,False,2521,25,31,19,14,1143058.0,1917505.0,2019,09/17/2019 03:49:10 PM,41.929678008,-87.749721392,"(41.929678008, -87.749721392)",Belmont Cragin
11823618,JC427711,09/10/2019 03:30:00 PM,061XX S LAFLIN ST,0560,ASSAULT,SIMPLE,ALLEY,False,False,713,7,16,67,08A,1167386.0,1864118.0,2019,09/17/2019 03:49:10 PM,41.782690172,-87.661856882,"(41.782690172, -87.661856882)",Englewood
11823708,JC427904,09/10/2019 03:27:00 PM,075XX S HALSTED ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,STREET,True,False,621,6,17,71,18,1172274.0,1854804.0,2019,09/17/2019 03:49:10 PM,41.757025297,-87.644209647,"(41.757025297, -87.644209647)",Auburn Gresham
11823661,JC427798,09/10/2019 03:20:00 PM,013XX W 95TH ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",False,False,2213,22,21,73,08B,1169194.0,1841762.0,2019,09/17/2019 03:49:10 PM,41.721303358,-87.655873595,"(41.721303358, -87.655873595)",Washington Heights
11823690,JC427712,09/10/2019 03:15:00 PM,054XX S WESTERN BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,False,932,9,16,63,14,1161443.0,1868730.0,2019,09/17/2019 03:49:10 PM,41.795471399,-87.683517986,"(41.795471399, -87.683517986)",Gage Park
11824230,JC427700,09/10/2019 03:15:00 PM,063XX S DR MARTIN LUTHER KING JR DR,0498,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,APARTMENT,False,True,312,3,20,69,04B,1180013.0,1862919.0,2019,09/17/2019 03:49:10 PM,41.779120086,-87.615599494,"(41.779120086, -87.615599494)",Woodlawn
11823716,JC427708,09/10/2019 03:10:00 PM,034XX S STATE ST,0460,BATTERY,SIMPLE,"SCHOOL, PRIVATE, BUILDING",True,False,211,2,3,35,08B,1176835.0,1882220.0,2019,09/17/2019 03:49:10 PM,41.832156013,-87.626668478,"(41.832156013, -87.626668478)",Douglas
11823811,JC427952,09/10/2019 03:10:00 PM,021XX W JACKSON BLVD,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,1225,12,27,28,05,1162020.0,1898670.0,2019,09/17/2019 03:49:10 PM,41.877618019,-87.680567743,"(41.877618019, -87.680567743)",United Center
11823840,JC427859,09/10/2019 03:10:00 PM,0000X W TERMINAL ST,0560,ASSAULT,SIMPLE,AIRCRAFT,False,False,1652,16,41,76,08A,1100726.0,1934289.0,2019,09/17/2019 03:49:10 PM,41.9764212,-87.904976266,"(41.9764212, -87.904976266)",O'Hare
11823704,JC427841,09/10/2019 03:05:00 PM,045XX N BROADWAY,0460,BATTERY,SIMPLE,ALLEY,True,False,1913,19,46,3,08B,1168210.0,1930392.0,2019,09/17/2019 03:49:10 PM,41.964533491,-87.656921046,"(41.964533491, -87.656921046)",Uptown
12111599,JD304102,09/10/2019 03:00:00 PM,125XX S YALE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,523,5,9,53,11,1176884.0,1821889.0,2019,07/23/2020 03:40:44 PM,41.666599417,-87.628302532,"(41.666599417, -87.628302532)",West Pullman
11823815,JC427722,09/10/2019 03:00:00 PM,133XX S BURLEY AVE,1581,SEX OFFENSE,NON-CONSENSUAL DISSEMINATION PRIVATE SEXUAL IMAGES,RESIDENCE,False,True,433,4,10,55,17,1199765.0,1817048.0,2019,09/17/2019 03:49:10 PM,41.652771011,-87.544728542,"(41.652771011, -87.544728542)",Hegewisch
11823769,JC427695,09/10/2019 03:00:00 PM,035XX W OGDEN AVE,1822,NARCOTICS,MANU/DEL:CANNABIS OVER 10 GMS,VEHICLE NON-COMMERCIAL,True,False,1021,10,24,29,18,1153231.0,1890462.0,2019,09/17/2019 03:49:10 PM,41.855273251,-87.713056548,"(41.855273251, -87.713056548)",North Lawndale
11823974,JC427648,09/10/2019 03:00:00 PM,004XX E 63RD ST,0460,BATTERY,SIMPLE,SIDEWALK,False,False,313,3,20,42,08B,1180133.0,1863331.0,2019,09/17/2019 03:49:10 PM,41.780247905,-87.615146952,"(41.780247905, -87.615146952)",Woodlawn
11823684,JC427850,09/10/2019 03:00:00 PM,011XX S HOYNE AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,1225,12,27,28,11,1162718.0,1894887.0,2019,09/17/2019 03:49:10 PM,41.867222532,-87.678110901,"(41.867222532, -87.678110901)","Little Italy, UIC"
11842454,JC450335,09/10/2019 03:00:00 PM,055XX W SCHUBERT AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,False,False,2514,25,30,19,04A,1138944.0,1917402.0,2019,09/29/2019 03:40:19 PM,41.929471212,-87.764841931,"(41.929471212, -87.764841931)",Belmont Cragin
11823736,JC427732,09/10/2019 03:00:00 PM,081XX S COTTAGE GROVE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,False,True,631,6,8,44,14,1182970.0,1851301.0,2019,09/07/2021 03:41:02 PM,41.747170897,-87.605119541,"(41.747170897, -87.605119541)",Chatham
11824560,JC428729,09/10/2019 03:00:00 PM,069XX S HALSTED ST,0820,THEFT,$500 AND UNDER,SIDEWALK,False,False,733,7,6,68,06,1172164.0,1858887.0,2019,09/17/2019 03:49:10 PM,41.76823197,-87.644492951,"(41.76823197, -87.644492951)",Englewood
11827350,JC432048,09/10/2019 03:00:00 PM,002XX S FRANCISCO AVE,0460,BATTERY,SIMPLE,"SCHOOL, PRIVATE, BUILDING",False,False,1124,11,27,27,08B,1157099.0,1898784.0,2019,09/18/2019 03:41:04 PM,41.878032128,-87.698633313,"(41.878032128, -87.698633313)",Garfield Park
11823599,JC427626,09/10/2019 02:50:00 PM,044XX W VAN BUREN ST,0460,BATTERY,SIMPLE,RESIDENCE,False,False,1131,11,28,26,08B,1146883.0,1897654.0,2019,09/17/2019 03:49:10 PM,41.875132462,-87.736173215,"(41.875132462, -87.736173215)",Garfield Park
11823958,JC427638,09/10/2019 02:50:00 PM,019XX W MADISON ST,0460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),False,False,1223,12,27,28,08B,1163655.0,1900042.0,2019,09/17/2019 03:49:10 PM,41.881348623,-87.674525788,"(41.881348623, -87.674525788)",United Center
11823925,JC427811,09/10/2019 02:50:00 PM,037XX W 31ST ST,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, GROUNDS",False,False,1031,10,22,30,08B,1151757.0,1883786.0,2019,09/17/2019 03:49:10 PM,41.836982572,-87.718642232,"(41.836982572, -87.718642232)",Little Village
11824975,JC428839,09/10/2019 02:45:00 PM,003XX W 64TH ST,0820,THEFT,$500 AND UNDER,HOSPITAL BUILDING/GROUNDS,False,False,722,7,20,68,06,1175044.0,1862506.0,2019,09/17/2019 03:49:10 PM,41.778099133,-87.633828531,"(41.778099133, -87.633828531)",Englewood
11824273,JC427749,09/10/2019 02:44:00 PM,006XX N MONTICELLO AVE,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,1122,11,27,23,05,1151937.0,1904052.0,2019,09/17/2019 03:49:10 PM,41.892591259,-87.717448236,"(41.892591259, -87.717448236)",Humboldt Park
11823608,JC427651,09/10/2019 02:43:00 PM,076XX S PAULINA ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,611,6,17,71,14,1166339.0,1853977.0,2019,09/17/2019 03:49:10 PM,41.754884296,-87.665983984,"(41.754884296, -87.665983984)",Auburn Gresham
11823702,JC427629,09/10/2019 02:40:00 PM,005XX S PLYMOUTH CT,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER,False,True,123,1,4,32,08A,1176154.0,1897898.0,2019,09/17/2019 03:49:10 PM,41.875192899,-87.62869508,"(41.875192899, -87.62869508)",Loop
11823589,JC427615,09/10/2019 02:30:00 PM,058XX S LAFLIN ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,False,False,713,7,16,67,26,1167333.0,1866110.0,2019,09/17/2019 03:49:10 PM,41.788157599,-87.661994172,"(41.788157599, -87.661994172)",Englewood
11829082,JC434247,09/10/2019 02:30:00 PM,054XX N MILWAUKEE AVE,0890,THEFT,FROM BUILDING,RESIDENCE PORCH/HALLWAY,False,False,1622,16,45,11,06,1136919.0,1935861.0,2019,09/18/2019 03:41:04 PM,41.98016112,-87.771838908,"(41.98016112, -87.771838908)",Jefferson Park
11823727,JC427635,09/10/2019 02:30:00 PM,003XX N MICHIGAN AVE,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,111,1,42,32,06,1177246.0,1902333.0,2019,09/17/2019 03:49:10 PM,41.887338112,-87.624551258,"(41.887338112, -87.624551258)",Loop
11825840,JC430353,09/10/2019 02:30:00 PM,017XX E 71ST PL,0810,THEFT,OVER $500,RESIDENCE,False,False,324,3,7,43,06,1189239.0,1857921.0,2019,09/17/2019 03:49:10 PM,41.765188879,-87.581936662,"(41.765188879, -87.581936662)",South Shore
11834040,JC427628,09/10/2019 02:25:00 PM,065XX S MAPLEWOOD AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,832,8,16,66,08B,1160496.0,1861302.0,2019,09/24/2019 03:41:25 PM,41.775107546,-87.687195376,"(41.775107546, -87.687195376)",Chicago Lawn
11823742,JC427671,09/10/2019 02:20:00 PM,010XX N LECLAIRE AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,False,True,1531,15,37,25,26,1142171.0,1906439.0,2019,09/17/2019 03:49:10 PM,41.899328226,-87.75325595,"(41.899328226, -87.75325595)",Austin
11823576,JC427664,09/10/2019 02:20:00 PM,040XX N MARMORA AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,False,True,1624,16,38,15,26,1136295.0,1926319.0,2019,09/17/2019 03:49:10 PM,41.953988184,-87.774362727,"(41.953988184, -87.774362727)",Portage Park
11824471,JC427611,09/10/2019 02:18:00 PM,076XX S PHILLIPS AVE,0496,BATTERY,AGGRAVATED DOMESTIC BATTERY: KNIFE/CUTTING INST,APARTMENT,False,True,421,4,7,43,04B,1193859.0,1854706.0,2019,09/17/2019 03:49:10 PM,41.75625468,-87.565108524,"(41.75625468, -87.565108524)",South Shore
11823562,JC427605,09/10/2019 02:17:00 PM,036XX W 69TH PL,0560,ASSAULT,SIMPLE,SIDEWALK,False,True,833,8,13,65,08A,1153189.0,1858275.0,2019,09/17/2019 03:49:10 PM,41.766948511,-87.714062031,"(41.766948511, -87.714062031)",West Lawn
11823650,JC427663,09/10/2019 02:17:00 PM,008XX S STATE ST,0890,THEFT,FROM BUILDING,ATHLETIC CLUB,False,False,123,1,4,32,06,1176487.0,1896508.0,2019,09/17/2019 03:49:10 PM,41.871371147,-87.627514417,"(41.871371147, -87.627514417)",Printers Row
11824109,JC428306,09/10/2019 02:15:00 PM,020XX N CLARK ST,0820,THEFT,$500 AND UNDER,SIDEWALK,False,False,1814,18,43,7,06,1173852.0,1913957.0,2019,09/17/2019 03:49:10 PM,41.919311217,-87.636668238,"(41.919311217, -87.636668238)",Lincoln Park
11823513,JC427582,09/10/2019 02:06:00 PM,018XX S TROY ST,2170,NARCOTICS,POSSESSION OF DRUG EQUIPMENT,STREET,True,False,1022,10,24,29,18,1155649.0,1890875.0,2019,09/17/2019 03:49:10 PM,41.856358294,-87.704170225,"(41.856358294, -87.704170225)",North Lawndale
11838201,JC427589,09/10/2019 02:04:00 PM,001XX N KEELER AVE,2017,NARCOTICS,MANUFACTURE / DELIVER - CRACK,SIDEWALK,True,False,1114,11,28,26,18,1148374.0,1900350.0,2019,09/02/2020 03:40:41 PM,41.882501998,-87.7306293,"(41.882501998, -87.7306293)",Garfield Park
11825721,JC430133,09/10/2019 02:00:00 PM,088XX S LANGLEY AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,STREET,False,False,632,6,6,44,04A,1182441.0,1846701.0,2019,09/17/2019 03:49:10 PM,41.734560253,-87.607200148,"(41.734560253, -87.607200148)",Chatham
11824709,JC428938,09/10/2019 02:00:00 PM,032XX W MAYPOLE AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,STREET,False,False,1123,11,28,27,04B,1154850.0,1900801.0,2019,09/17/2019 03:49:10 PM,41.883612322,-87.706837078,"(41.883612322, -87.706837078)",Garfield Park
11823927,JC427960,09/10/2019 02:00:00 PM,031XX S KOSTNER AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",False,False,1031,10,22,30,08B,1147562.0,1883379.0,2019,09/17/2019 03:49:10 PM,41.835947057,-87.734045986,"(41.835947057, -87.734045986)",Little Village
11824527,JC428555,09/10/2019 02:00:00 PM,045XX N SPAULDING AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,1724,17,33,14,06,1153568.0,1929934.0,2019,09/17/2019 03:49:10 PM,41.963581273,-87.710768025,"(41.963581273, -87.710768025)",Albany Park
11826981,JC429934,09/10/2019 02:00:00 PM,054XX W ROOSEVELT RD,0560,ASSAULT,SIMPLE,WAREHOUSE,False,False,1522,15,29,25,08A,1140144.0,1894154.0,2019,09/18/2019 03:41:04 PM,41.865653989,-87.761002116,"(41.865653989, -87.761002116)",
11824304,JC427594,09/10/2019 02:00:00 PM,059XX W FULLERTON AVE,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,ALLEY,False,False,2515,25,30,19,04B,1136501.0,1915340.0,2019,09/17/2019 03:49:10 PM,41.92385695,-87.773868836,"(41.92385695, -87.773868836)",Belmont Cragin
11823518,JC427574,09/10/2019 02:00:00 PM,033XX N MILWAUKEE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,OTHER,False,False,1731,17,30,16,07,1148497.0,1922254.0,2019,09/17/2019 03:49:10 PM,41.942606344,-87.729611482,"(41.942606344, -87.729611482)",Irving Park
11827023,JC431079,09/10/2019 02:00:00 PM,0000X E 110TH PL,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,513,5,9,49,08B,1178617.0,1831874.0,2019,09/18/2019 03:41:04 PM,41.693960671,-87.621658468,"(41.693960671, -87.621658468)",Roseland
11823595,JC427580,09/10/2019 01:58:00 PM,050XX N MAJOR AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,1622,16,45,11,08B,1137176.0,1933270.0,2019,09/17/2019 03:49:10 PM,41.973046564,-87.7709563,"(41.973046564, -87.7709563)",Jefferson Park
11824254,JC427577,09/10/2019 01:55:00 PM,083XX S HONORE ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,STREET,False,True,614,6,21,71,04B,1165466.0,1849471.0,2019,09/17/2019 03:49:10 PM,41.742537721,-87.669310726,"(41.742537721, -87.669310726)",Auburn Gresham
11826195,JC430450,09/10/2019 01:52:00 PM,009XX N CALIFORNIA AVE,0810,THEFT,OVER $500,APARTMENT,False,False,1211,12,26,24,06,1157550.0,1906278.0,2019,09/17/2019 03:49:10 PM,41.898587191,-87.69677322,"(41.898587191, -87.69677322)",Humboldt Park
11823680,JC427616,09/10/2019 01:52:00 PM,051XX N MILWAUKEE AVE,0620,BURGLARY,UNLAWFUL ENTRY,VEHICLE NON-COMMERCIAL,True,False,1623,16,45,11,05,1138424.0,1933673.0,2019,09/17/2019 03:49:10 PM,41.974129858,-87.766357256,"(41.974129858, -87.766357256)",Jefferson Park
